date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2022-09-01,41317,BT01208,4.0,96.0,93.3167,469.0,404.2917,1205.0,1272.9333,102.7293,115.619,94.7048,final
2022-09-11,41317,BT01208,4.0,58.25,76.3083,409.25,329.6333,1064.5,1222.3667,77.7903,123.4419,87.19,final
2022-09-21,41317,BT01208,4.0,61.25,61.9583,215.5,231.5833,1015.75,1147.3667,98.9421,93.3425,88.6279,final
2022-10-01,41317,BT01208,4.0,59.0,39.2417,178.5,177.5083,1019.0,1033.7083,144.66,100.5289,98.5908,final
2022-10-11,41317,BT01208,4.0,23.25,18.4417,143.5,119.6417,974.5,908.4167,120.5119,118.4033,107.1954,final
2022-10-21,41317,BT01208,4.0,12.0,16.8833,94.25,74.5667,823.5,762.8167,77.6847,123.2755,107.8522,final
2022-11-01,41317,BT01208,4.0,2.0,2.7083,37.25,38.0333,684.75,619.8333,90.8108,98.3692,110.307,final
2022-11-11,41317,BT01208,4.0,1.0,1.125,15.0,20.7167,567.75,469.9917,97.9592,81.389,120.3667,final
2022-11-21,41317,BT01208,4.0,1.0,0.9917,4.0,4.825,313.75,310.975,100.1391,94.4351,100.8646,final
2022-12-01,41317,BT01208,4.0,1.0,1.1167,3.0,3.2333,218.75,218.775,98.0926,98.2368,99.9891,final
2022-12-11,41317,BT01208,4.0,1.0,1.2,3.0,3.3083,161.5,143.6667,96.7742,97.6832,111.6052,final
2022-12-21,41317,BT01208,4.0,1.0,1.4917,3.0,3.8083,101.25,83.2,92.4262,94.146,119.367,final
2023-01-01,41317,BT01208,4.0,1.75,2.6,3.75,5.2917,44.0,46.5583,88.8158,89.9183,95.4766,final
2023-01-11,41317,BT01208,4.0,2.0,2.975,4.75,7.0667,22.75,31.0917,87.7743,86.4258,79.6999,final
2023-01-21,41317,BT01208,4.0,2.0,4.4333,5.75,10.0083,12.75,18.6417,74.2049,78.7172,79.4297,final
2023-02-01,41317,BT01208,4.0,4.25,7.5833,8.25,14.9917,15.0,23.5167,73.5099,73.0243,74.5898,final
2023-02-11,41317,BT01208,4.0,4.25,9.7333,10.5,21.75,18.25,32.125,62.7828,64.5669,67.0623,final
2023-02-21,41317,BT01208,4.0,3.5,6.15,12.0,23.4667,20.75,37.2833,76.2332,65.7371,65.0335,final
2023-03-01,41317,BT01208,4.0,7.5,7.5417,15.25,23.425,27.25,43.7083,99.6678,75.5423,69.3561,final
2023-03-11,41317,BT01208,4.0,36.75,8.4167,47.75,22.1083,63.0,50.925,311.1801,179.8598,119.8195,final
2023-03-21,41317,BT01208,4.0,9.5,16.7083,53.75,32.6667,71.5,66.1417,66.7946,149.4141,107.0373,final
2023-04-01,41317,BT01208,4.0,16.0,26.825,62.25,51.95,85.75,90.3667,65.9859,116.6263,95.4002,final
2023-04-11,41317,BT01208,4.0,19.75,29.0417,45.25,72.575,103.5,116.4333,72.705,66.9089,89.7706,final
2023-04-21,41317,BT01208,4.0,47.0,28.0833,82.75,83.95,148.5,140.0833,157.1788,98.7227,105.608,final
2023-05-01,41317,BT01208,4.0,18.25,37.95,85.0,95.075,162.5,170.45,54.1327,90.4116,95.5943,final
2023-05-11,41317,BT01208,4.0,19.75,34.3083,85.0,100.3417,178.0,195.025,62.9637,86.0962,91.6961,final
2023-05-21,41317,BT01208,4.0,34.75,58.9667,72.75,131.225,209.25,247.8417,62.1417,58.5944,85.0328,final
2023-06-01,41317,BT01208,4.0,37.5,94.6,92.0,187.875,239.25,334.9,42.6707,51.5477,72.2673,final
2023-06-11,41317,BT01208,4.0,87.0,126.875,159.25,280.4417,289.5,453.3583,69.763,58.2733,64.6368,final
2023-06-21,41317,BT01208,4.0,95.25,136.9583,219.75,358.4333,375.25,573.6083,70.6193,62.3586,66.0117,final
2023-07-01,41317,BT01208,4.0,99.75,152.9,282.0,416.7333,459.0,699.6833,66.3395,68.4268,66.0858,final
2023-07-11,41317,BT01208,4.0,133.0,143.7333,328.0,433.5917,572.25,814.375,92.7835,76.1962,70.6293,final
2023-07-21,41317,BT01208,4.0,114.25,162.4833,347.0,459.1167,639.5,948.775,71.2011,76.1005,67.7427,final
2023-08-01,41317,BT01208,4.0,65.75,145.6917,313.0,451.9083,687.0,1056.5167,46.9502,69.9273,65.3529,final
2023-08-11,41317,BT01208,4.0,156.25,150.9667,336.25,459.1417,823.5,1173.175,103.3875,73.805,70.446,final
2023-08-21,41317,BT01208,4.0,181.0,160.0083,403.0,456.6667,969.75,1274.2167,112.7216,88.5,76.2916,final
2023-09-01,41317,BT01208,4.0,41.75,93.3167,379.0,404.2917,974.0,1272.9333,47.5504,93.8952,76.6992,final
2023-09-11,41317,BT01208,4.0,24.75,76.3083,247.5,329.6333,911.75,1222.3667,36.5891,75.8171,74.7951,final
2023-09-21,41317,BT01208,4.0,39.75,61.9583,106.25,231.5833,856.25,1147.3667,66.8326,48.12,74.8466,final
2023-10-01,41317,BT01208,4.0,51.25,39.2417,115.75,177.5083,807.75,1033.7083,127.1426,67.0637,78.3504,final
2023-10-11,41317,BT01208,4.0,8.25,18.4417,99.25,119.6417,683.0,908.4167,56.5233,84.2707,75.4559,final
2023-10-21,41317,BT01208,4.0,14.75,16.8833,74.25,74.5667,583.5,762.8167,90.2513,99.6255,76.797,final
2023-11-01,41317,BT01208,4.0,2.25,2.7083,25.25,38.0333,520.0,619.8333,94.0541,73.3865,84.1492,final
2023-11-11,41317,BT01208,4.0,1.0,1.125,18.0,20.7167,364.75,469.9917,97.9592,91.1557,78.0743,final
2023-11-21,41317,BT01208,4.0,1.0,0.9917,4.25,4.825,184.75,310.975,100.1391,96.1214,60.6745,final
2023-12-01,41317,BT01208,4.0,1.0,1.1167,3.0,3.2333,144.0,218.775,98.0926,98.2368,67.315,final
2023-12-11,41317,BT01208,4.0,1.5,1.2,3.5,3.3083,120.75,143.6667,104.8387,101.4402,85.0868,final
2023-12-21,41317,BT01208,4.0,2.0,1.4917,4.5,3.8083,83.0,83.2,107.8306,105.0091,99.7854,final
2024-01-01,41317,BT01208,4.0,2.0,2.6,5.5,5.2917,33.75,46.5583,92.1053,101.3624,77.3538,final
2024-01-11,41317,BT01208,4.0,2.0,2.975,6.0,7.0667,27.5,31.0917,87.7743,93.75,91.2594,final
2024-01-21,41317,BT01208,4.0,2.0,4.4333,6.0,10.0083,14.75,18.6417,74.2049,79.9667,86.4126,final
2024-02-01,41317,BT01208,4.0,4.5,7.5833,8.5,14.9917,17.0,23.5167,75.4967,74.0247,80.5569,final
2024-02-11,41317,BT01208,4.0,4.5,9.7333,11.0,21.75,20.5,32.125,64.4796,66.1417,72.4036,final
2024-02-21,41317,BT01208,4.0,5.5,6.15,14.5,23.4667,25.0,37.2833,94.1704,73.2072,74.0219,final
2024-03-01,41317,BT01208,4.0,4.0,7.5417,14.0,23.425,28.0,43.7083,71.7608,71.8025,70.7525,final
2024-03-11,41317,BT01208,4.0,14.75,8.4167,24.25,22.1083,41.25,50.925,147.205,106.6701,84.1198,final
2024-03-21,41317,BT01208,4.0,10.0,16.7083,28.75,32.6667,49.25,66.1417,69.0979,90.8203,77.8155,final
2024-04-01,41317,BT01208,4.0,18.25,26.825,43.0,51.95,65.5,90.3667,73.0558,85.5529,75.2242,final
2024-04-11,41317,BT01208,4.0,35.25,29.0417,63.5,72.575,98.75,116.4333,118.2375,89.01,86.0137,final
2024-04-21,41317,BT01208,4.0,15.5,28.0833,69.0,83.95,112.25,140.0833,61.9647,84.0873,81.4547,final
2024-05-01,41317,BT01208,4.0,19.75,37.95,70.5,95.075,127.5,170.45,57.6251,76.6119,76.1984,final
2024-05-11,41317,BT01208,4.0,26.25,34.3083,61.5,100.3417,149.25,195.025,79.4997,64.7987,77.6735,final
2024-05-21,41317,BT01208,4.0,74.75,58.9667,120.75,131.225,218.5,247.8417,124.6743,92.5828,88.6203,final
2024-06-01,41317,BT01208,4.0,91.25,94.6,192.25,187.875,305.75,334.9,96.6365,102.211,91.5483,final
2024-06-11,41317,BT01208,4.0,188.75,126.875,354.75,280.4417,479.75,453.3583,146.9194,125.5846,105.6957,final
2024-06-21,41317,BT01208,4.0,130.0,136.9583,410.0,358.4333,599.75,573.6083,95.0983,113.9962,104.4793,final
2024-07-01,41317,BT01208,4.0,73.0,152.9,391.75,416.7333,654.5,699.6833,49.3984,94.1454,93.6333,final
2024-07-11,41317,BT01208,4.0,90.25,143.7333,293.25,433.5917,709.5,814.375,64.0408,68.3624,87.2782,final
2024-07-21,41317,BT01208,4.0,45.75,162.4833,209.0,459.1167,739.75,948.775,30.3015,46.6835,78.1987,final
2024-08-01,41317,BT01208,4.0,90.5,145.6917,226.5,451.9083,810.5,1056.5167,63.3744,51.2006,76.9327,final
2024-08-11,41317,BT01208,4.0,55.5,150.9667,191.75,459.1417,839.75,1173.175,38.7903,43.0041,71.8195,final
2024-08-21,41317,BT01208,4.0,94.75,160.0083,240.75,456.6667,859.75,1274.2167,60.4515,53.7321,67.7261,final
2024-09-01,41317,BT01208,4.0,56.25,93.3167,206.5,404.2917,824.75,1272.9333,62.2987,52.2579,65.0657,final
2024-09-11,41317,BT01208,4.0,49.25,76.3083,200.25,329.6333,685.25,1222.3667,66.7213,61.905,56.4158,final
2024-09-21,41317,BT01208,4.0,128.0,61.9583,233.5,231.5833,683.25,1147.3667,198.631,100.7934,59.8989,final
2024-10-01,41317,BT01208,4.0,41.25,39.2417,218.5,177.5083,651.5,1033.7083,104.5395,121.8613,63.3798,final
2024-10-11,41317,BT01208,4.0,10.5,18.4417,179.75,119.6417,571.75,908.4167,66.1216,146.365,63.3427,final
2024-10-21,41317,BT01208,4.0,13.0,16.8833,64.75,74.5667,539.0,762.8167,82.2544,88.3918,71.0388,final
2024-11-01,41317,BT01208,4.0,2.25,2.7083,25.75,38.0333,450.75,619.8333,94.0541,74.4275,73.1543,final
2024-11-11,41317,BT01208,4.0,1.0,1.125,16.25,20.7167,396.25,469.9917,97.9592,85.4585,84.6369,final
2024-11-21,41317,BT01208,4.0,1.0,0.9917,4.25,4.825,302.5,310.975,100.1391,96.1214,97.3596,final
2024-12-01,41317,BT01208,4.0,1.0,1.1167,3.0,3.2333,247.25,218.775,98.0926,98.2368,112.4467,final
2024-12-11,41317,BT01208,4.0,1.0,1.2,3.0,3.3083,199.0,143.6667,96.7742,97.6832,136.0087,final
2024-12-21,41317,BT01208,4.0,1.0,1.4917,3.0,3.8083,72.0,83.2,92.4262,94.146,87.9828,final
2025-01-01,41317,BT01208,4.0,1.75,2.6,3.75,5.2917,32.5,46.5583,88.8158,89.9183,75.1437,final
2025-01-11,41317,BT01208,4.0,2.0,2.975,4.75,7.0667,24.0,31.0917,87.7743,86.4258,82.7418,final
2025-01-21,41317,BT01208,4.0,2.0,4.4333,5.75,10.0083,13.0,18.6417,74.2049,78.7172,80.3026,final
2025-02-01,41317,BT01208,4.0,5.5,7.5833,9.5,14.9917,16.25,23.5167,83.4437,78.026,78.3192,final
2025-02-11,41317,BT01208,4.0,5.5,9.7333,13.0,21.75,20.75,32.125,71.267,72.4409,72.997,final
2025-02-21,41317,BT01208,4.0,6.75,6.15,17.75,23.4667,26.5,37.2833,105.3812,82.9183,77.1942,final
2025-03-01,41317,BT01208,4.0,5.0,7.5417,17.25,23.425,30.5,43.7083,79.7342,81.5258,75.4073,final
2025-03-11,41317,BT01208,4.0,6.0,8.4167,17.75,22.1083,35.5,50.925,81.9876,86.4262,74.682,final
2025-03-21,41317,BT01208,4.0,5.75,16.7083,16.75,32.6667,40.25,66.1417,49.5202,62.6953,65.9954,final
2025-04-01,41317,BT01208,4.0,31.25,26.825,43.0,51.95,69.75,90.3667,113.9042,85.5529,79.4587,final
2025-04-11,41317,BT01208,4.0,38.25,29.0417,75.25,72.575,106.0,116.4333,127.0502,103.2395,91.748,final
2025-04-21,41317,BT01208,4.0,40.25,28.0833,109.75,83.95,144.25,140.0833,136.7758,127.4614,102.7762,final
2025-05-01,41317,BT01208,4.0,26.75,37.95,105.25,95.075,165.5,170.45,73.9232,109.6836,97.2569,final
2025-05-11,41317,BT01208,4.0,28.5,34.3083,95.5,100.3417,188.5,195.025,85.2237,95.6121,96.8175,final
2025-05-21,41317,BT01208,4.0,82.25,58.9667,137.5,131.225,264.0,247.8417,136.3992,104.4433,106.2668,final
2025-06-01,41317,BT01208,4.0,70.75,94.6,181.5,187.875,329.75,334.9,76.0542,96.7783,98.5068,prelim
2021-01-01,6131,BT01915,1.0,1.0,1.9,3.0,5.6333,24.0,38.6667,86.9565,83.1557,69.863,final
2021-01-11,6131,BT01915,1.0,1.0,2.0667,3.0,6.0,20.0,26.6,84.9057,81.25,81.9672,final
2021-01-21,6131,BT01915,1.0,1.0,2.3,3.0,6.2667,9.0,15.6667,82.1918,79.918,74.026,final
2021-02-01,6131,BT01915,1.0,1.0,1.8333,3.0,6.2,9.0,15.4333,87.8049,80.2469,74.7051,final
2021-02-11,6131,BT01915,1.0,1.0,2.3667,3.0,6.5,9.0,16.7,81.448,78.7879,71.161,final
2021-02-21,6131,BT01915,1.0,1.0,1.9,3.0,6.1,9.0,17.6,86.9565,80.7453,68.8406,final
2021-03-01,6131,BT01915,1.0,4.0,3.7667,6.0,8.0333,12.0,19.8667,102.6616,88.7246,73.6607,final
2021-03-11,6131,BT01915,1.0,4.0,4.9333,9.0,10.6,15.0,23.1,90.604,92.233,75.5287,final
2021-03-21,6131,BT01915,1.0,4.0,8.3,12.0,17.0,18.0,29.3667,67.6692,81.4815,71.1262,final
2021-04-01,6131,BT01915,1.0,8.0,10.0333,16.0,23.2667,25.0,37.5,86.4745,78.1563,73.6842,final
2021-04-11,6131,BT01915,1.0,8.0,11.7667,20.0,30.1,32.0,47.2,77.5348,74.813,73.4266,final
2021-04-21,6131,BT01915,1.0,11.0,12.1333,27.0,33.9333,42.0,57.0333,93.3852,84.2185,77.5733,final
2021-05-01,6131,BT01915,1.0,31.0,23.5,50.0,47.4,72.0,78.7,126.3158,104.5296,92.4464,final
2021-05-11,6131,BT01915,1.0,20.0,20.3333,62.0,55.9667,91.0,96.6667,98.6842,109.146,94.6875,final
2021-05-21,6131,BT01915,1.0,19.0,28.7,70.0,72.5333,109.0,123.4667,71.2166,96.9305,89.1608,final
2021-06-01,6131,BT01915,1.0,44.0,34.9667,83.0,84.0,149.0,154.6667,122.6022,98.9362,96.5587,final
2021-06-11,6131,BT01915,1.0,58.0,44.4,121.0,108.0667,203.0,194.1333,127.5304,110.9543,104.3436,final
2021-06-21,6131,BT01915,1.0,38.0,46.8667,140.0,126.2333,237.0,232.7,82.9049,110.1052,101.7717,final
2021-07-01,6131,BT01915,1.0,33.0,48.5667,129.0,139.8333,262.0,271.2333,70.9396,92.7697,96.7168,final
2021-07-11,6131,BT01915,1.0,57.0,47.0333,128.0,142.4667,311.0,306.5,119.1544,90.5116,101.4218,final
2021-07-21,6131,BT01915,1.0,83.0,57.5333,173.0,153.1333,383.0,351.9,140.7249,112.1782,108.5935,final
2021-08-01,6131,BT01915,1.0,37.0,49.1,177.0,153.6667,389.0,377.5,77.634,114.2566,102.9677,final
2021-08-11,6131,BT01915,1.0,39.0,65.0667,159.0,171.7,408.0,422.2333,62.7973,93.0105,96.707,final
2021-08-21,6131,BT01915,1.0,65.0,52.6667,141.0,166.8333,454.0,446.2,121.3873,85.3911,101.7098,final
2021-09-01,6131,BT01915,1.0,26.0,22.7,130.0,140.4333,436.0,433.9333,111.9134,93.0645,100.4655,final
2021-09-11,6131,BT01915,1.0,12.0,13.8333,103.0,89.2,390.0,403.3667,90.2655,113.9113,96.7664,final
2021-09-21,6131,BT01915,1.0,9.0,13.6333,47.0,50.1667,361.0,370.1333,75.1342,94.7368,97.5973,final
2021-10-01,6131,BT01915,1.0,20.0,19.9667,41.0,47.4333,348.0,341.5333,100.1335,88.7986,101.8396,final
2021-10-11,6131,BT01915,1.0,22.0,14.1333,51.0,47.7333,313.0,308.6333,141.115,105.6582,101.3704,final
2021-10-21,6131,BT01915,1.0,31.0,13.2333,73.0,47.3333,261.0,264.3333,197.4406,144.7674,98.7849,final
2021-11-01,6131,BT01915,1.0,1.0,2.0667,54.0,29.4333,225.0,217.3,84.9057,162.2992,103.3876,final
2021-11-11,6131,BT01915,1.0,1.0,1.1,33.0,16.4,187.0,153.3333,98.3607,162.8788,120.6122,final
2021-11-21,6131,BT01915,1.0,1.0,1.0,3.0,4.1667,123.0,101.6667,100.0,91.7647,119.1045,final
2021-12-01,6131,BT01915,1.0,3.0,1.5,5.0,3.6,100.0,80.4667,123.0769,110.2941,121.5917,final
2021-12-11,6131,BT01915,1.0,3.0,1.7,7.0,4.2,91.0,68.3333,119.403,119.7183,128.9362,final
2021-12-21,6131,BT01915,1.0,9.0,2.0333,15.0,5.2333,91.0,56.7333,199.0521,164.1138,151.3487,final
2022-01-01,6131,BT01915,1.0,3.0,1.9,15.0,5.6333,74.0,38.6667,115.942,159.9147,172.6027,final
2022-01-11,6131,BT01915,1.0,4.0,2.0667,16.0,6.0,56.0,26.6,127.3585,162.5,180.3279,final
2022-01-21,6131,BT01915,1.0,2.0,2.3,9.0,6.2667,27.0,15.6667,95.8904,116.8033,144.1558,final
2022-02-01,6131,BT01915,1.0,6.0,1.8333,12.0,6.2,32.0,15.4333,160.9756,135.8025,165.1376,final
2022-02-11,6131,BT01915,1.0,1.0,2.3667,9.0,6.5,32.0,16.7,81.448,115.1515,157.3034,final
2022-02-21,6131,BT01915,1.0,1.0,1.9,8.0,6.1,32.0,17.6,86.9565,111.8012,152.1739,final
2022-03-01,6131,BT01915,1.0,2.0,3.7667,4.0,8.0333,31.0,19.8667,79.8479,77.634,137.2768,final
2022-03-11,6131,BT01915,1.0,2.0,4.9333,5.0,10.6,30.0,23.1,70.4698,72.8155,120.8459,final
2022-03-21,6131,BT01915,1.0,4.0,8.3,8.0,17.0,25.0,29.3667,67.6692,66.6667,88.9077,final
2022-04-01,6131,BT01915,1.0,7.0,10.0333,13.0,23.2667,29.0,37.5,79.8226,69.1383,82.1053,final
2022-04-11,6131,BT01915,1.0,7.0,11.7667,18.0,30.1,32.0,47.2,71.5706,69.8254,73.4266,final
2022-04-21,6131,BT01915,1.0,8.0,12.1333,22.0,33.9333,38.0,57.0333,75.8755,72.8376,71.6062,final
2022-05-01,6131,BT01915,1.0,10.0,23.5,25.0,47.4,42.0,78.7,52.6316,60.9756,58.6246,final
2022-05-11,6131,BT01915,1.0,20.0,20.3333,38.0,55.9667,61.0,96.6667,98.6842,72.764,66.5625,final
2022-05-21,6131,BT01915,1.0,19.0,28.7,49.0,72.5333,79.0,123.4667,71.2166,71.4863,66.6833,final
2022-06-01,6131,BT01915,1.0,29.0,34.9667,68.0,84.0,106.0,154.6667,85.0709,82.9787,70.4453,final
2022-06-11,6131,BT01915,1.0,57.0,44.4,105.0,108.0667,161.0,194.1333,125.5061,97.4026,83.7688,final
2022-06-21,6131,BT01915,1.0,44.0,46.8667,130.0,126.2333,201.0,232.7,94.473,102.7649,86.9386,final
2022-07-01,6131,BT01915,1.0,53.0,48.5667,154.0,139.8333,247.0,271.2333,108.2763,109.4549,91.3832,final
2022-07-11,6131,BT01915,1.0,25.0,47.0333,122.0,142.4667,265.0,306.5,57.6553,86.5763,86.8878,final
2022-07-21,6131,BT01915,1.0,56.0,57.5333,134.0,153.1333,313.0,351.9,97.548,88.2714,89.2512,final
2022-08-01,6131,BT01915,1.0,84.0,49.1,165.0,153.6667,387.0,377.5,164.5102,106.9246,102.4516,final
2022-08-11,6131,BT01915,1.0,42.0,65.0667,182.0,171.7,409.0,422.2333,67.079,105.6687,96.9384,final
2022-08-21,6131,BT01915,1.0,73.0,52.6667,199.0,166.8333,463.0,446.2,135.2601,118.1904,103.6826,final
2022-09-01,6131,BT01915,1.0,24.0,22.7,139.0,140.4333,458.0,433.9333,104.6931,99.0472,105.4212,final
2022-09-11,6131,BT01915,1.0,10.0,13.8333,107.0,89.2,411.0,403.3667,79.646,117.9435,101.8466,final
2022-09-21,6131,BT01915,1.0,13.0,13.6333,47.0,50.1667,380.0,370.1333,96.6011,94.7368,102.5956,final
2022-10-01,6131,BT01915,1.0,13.0,19.9667,36.0,47.4333,340.0,341.5333,72.0961,80.0929,99.5638,final
2022-10-11,6131,BT01915,1.0,21.0,14.1333,47.0,47.7333,336.0,308.6333,135.8885,98.7298,108.5888,final
2022-10-21,6131,BT01915,1.0,23.0,13.2333,57.0,47.3333,303.0,264.3333,153.5649,116.8605,114.0948,final
2022-11-01,6131,BT01915,1.0,1.0,2.0667,45.0,29.4333,220.0,217.3,84.9057,139.4759,101.1879,final
2022-11-11,6131,BT01915,1.0,1.0,1.1,25.0,16.4,179.0,153.3333,98.3607,132.5758,115.7143,final
2022-11-21,6131,BT01915,1.0,1.0,1.0,3.0,4.1667,107.0,101.6667,100.0,91.7647,104.7761,final
2022-12-01,6131,BT01915,1.0,1.0,1.5,3.0,3.6,84.0,80.4667,92.3077,95.5882,103.9057,final
2022-12-11,6131,BT01915,1.0,1.0,1.7,3.0,4.2,75.0,68.3333,89.5522,91.5493,108.5106,final
2022-12-21,6131,BT01915,1.0,1.0,2.0333,3.0,5.2333,63.0,56.7333,85.3081,85.3392,109.3906,final
2023-01-01,6131,BT01915,1.0,1.0,1.9,3.0,5.6333,51.0,38.6667,86.9565,83.1557,125.3425,final
2023-01-11,6131,BT01915,1.0,1.0,2.0667,3.0,6.0,31.0,26.6,84.9057,81.25,112.0219,final
2023-01-21,6131,BT01915,1.0,1.0,2.3,3.0,6.2667,9.0,15.6667,82.1918,79.918,74.026,final
2023-02-01,6131,BT01915,1.0,1.0,1.8333,3.0,6.2,9.0,15.4333,87.8049,80.2469,74.7051,final
2023-02-11,6131,BT01915,1.0,1.0,2.3667,3.0,6.5,9.0,16.7,81.448,78.7879,71.161,final
2023-02-21,6131,BT01915,1.0,1.0,1.9,3.0,6.1,9.0,17.6,86.9565,80.7453,68.8406,final
2023-03-01,6131,BT01915,1.0,4.0,3.7667,6.0,8.0333,12.0,19.8667,102.6616,88.7246,73.6607,final
2023-03-11,6131,BT01915,1.0,19.0,4.9333,24.0,10.6,30.0,23.1,241.6107,165.0485,120.8459,final
2023-03-21,6131,BT01915,1.0,5.0,8.3,28.0,17.0,34.0,29.3667,75.188,140.7407,111.7697,final
2023-04-01,6131,BT01915,1.0,6.0,10.0333,30.0,23.2667,39.0,37.5,73.1707,120.2405,103.1579,final
2023-04-11,6131,BT01915,1.0,6.0,11.7667,17.0,30.1,44.0,47.2,65.6064,67.3317,94.4056,final
2023-04-21,6131,BT01915,1.0,16.0,12.1333,28.0,33.9333,59.0,57.0333,122.5681,86.4947,102.9339,final
2023-05-01,6131,BT01915,1.0,12.0,23.5,34.0,47.4,70.0,78.7,59.6491,76.6551,90.1917,final
2023-05-11,6131,BT01915,1.0,11.0,20.3333,39.0,55.9667,80.0,96.6667,63.1579,74.2799,84.375,final
2023-05-21,6131,BT01915,1.0,16.0,28.7,39.0,72.5333,95.0,123.4667,62.3145,59.37,78.6713,final
2023-06-01,6131,BT01915,1.0,19.0,34.9667,46.0,84.0,110.0,154.6667,60.05,59.5745,72.8745,final
2023-06-11,6131,BT01915,1.0,30.0,44.4,65.0,108.0667,121.0,194.1333,70.8502,63.5234,64.1737,final
2023-06-21,6131,BT01915,1.0,33.0,46.8667,82.0,126.2333,149.0,232.7,73.2648,67.5312,65.513,final
2023-07-01,6131,BT01915,1.0,29.0,48.5667,92.0,139.8333,172.0,271.2333,63.4723,68.0756,64.7149,final
2023-07-11,6131,BT01915,1.0,40.0,47.0333,102.0,142.4667,206.0,306.5,86.483,73.4587,68.2464,final
2023-07-21,6131,BT01915,1.0,42.0,57.5333,111.0,153.1333,232.0,351.9,75.1599,74.1725,66.8693,final
2023-08-01,6131,BT01915,1.0,35.0,49.1,117.0,153.6667,255.0,377.5,73.9372,77.5967,68.3871,final
2023-08-11,6131,BT01915,1.0,63.0,65.0667,140.0,171.7,307.0,422.2333,97.0504,82.5537,73.34,final
2023-08-21,6131,BT01915,1.0,90.0,52.6667,188.0,166.8333,381.0,446.2,164.7399,111.9698,85.708,final
2023-09-01,6131,BT01915,1.0,11.0,22.7,164.0,140.4333,373.0,433.9333,57.7617,115.6659,86.2742,final
2023-09-11,6131,BT01915,1.0,6.0,13.8333,107.0,89.2,349.0,403.3667,58.4071,117.9435,86.8478,final
2023-09-21,6131,BT01915,1.0,9.0,13.6333,26.0,50.1667,325.0,370.1333,75.1342,59.8338,88.127,final
2023-10-01,6131,BT01915,1.0,25.0,19.9667,40.0,47.4333,321.0,341.5333,120.1602,87.0575,94.1589,final
2023-10-11,6131,BT01915,1.0,9.0,14.1333,43.0,47.7333,290.0,308.6333,73.1707,91.8014,94.1521,final
2023-10-21,6131,BT01915,1.0,28.0,13.2333,62.0,47.3333,276.0,264.3333,180.9872,125.5814,104.2527,final
2023-11-01,6131,BT01915,1.0,1.0,2.0667,38.0,29.4333,242.0,217.3,84.9057,121.7244,110.8667,final
2023-11-11,6131,BT01915,1.0,1.0,1.1,30.0,16.4,180.0,153.3333,98.3607,151.5152,116.3265,final
2023-11-21,6131,BT01915,1.0,1.0,1.0,3.0,4.1667,91.0,101.6667,100.0,91.7647,90.4478,final
2023-12-01,6131,BT01915,1.0,2.0,1.5,4.0,3.6,82.0,80.4667,107.6923,102.9412,101.6949,final
2023-12-11,6131,BT01915,1.0,3.0,1.7,6.0,4.2,79.0,68.3333,119.403,112.6761,113.617,final
2023-12-21,6131,BT01915,1.0,2.0,2.0333,7.0,5.2333,72.0,56.7333,99.5261,111.5974,122.8771,final
2024-01-01,6131,BT01915,1.0,1.0,1.9,6.0,5.6333,48.0,38.6667,86.9565,102.3454,119.1781,final
2024-01-11,6131,BT01915,1.0,1.0,2.0667,4.0,6.0,40.0,26.6,84.9057,87.5,136.612,final
2024-01-21,6131,BT01915,1.0,1.0,2.3,3.0,6.2667,13.0,15.6667,82.1918,79.918,89.6104,final
2024-02-01,6131,BT01915,1.0,1.0,1.8333,3.0,6.2,13.0,15.4333,87.8049,80.2469,90.4325,final
2024-02-11,6131,BT01915,1.0,1.0,2.3667,3.0,6.5,13.0,16.7,81.448,78.7879,86.1423,final
2024-02-21,6131,BT01915,1.0,1.0,1.9,3.0,6.1,13.0,17.6,86.9565,80.7453,83.3333,final
2024-03-01,6131,BT01915,1.0,2.0,3.7667,4.0,8.0333,13.0,19.8667,79.8479,77.634,77.0089,final
2024-03-11,6131,BT01915,1.0,8.0,4.9333,11.0,10.6,18.0,23.1,130.8725,101.9417,84.5921,final
2024-03-21,6131,BT01915,1.0,4.0,8.3,14.0,17.0,20.0,29.3667,67.6692,88.8889,76.2066,final
2024-04-01,6131,BT01915,1.0,8.0,10.0333,20.0,23.2667,27.0,37.5,86.4745,90.1804,77.8947,final
2024-04-11,6131,BT01915,1.0,11.0,11.7667,23.0,30.1,37.0,47.2,95.4274,82.2943,82.1678,final
2024-04-21,6131,BT01915,1.0,6.0,12.1333,25.0,33.9333,42.0,57.0333,64.2023,79.6662,77.5733,final
2024-05-01,6131,BT01915,1.0,14.0,23.5,31.0,47.4,55.0,78.7,66.6667,71.4286,73.2807,final
2024-05-11,6131,BT01915,1.0,15.0,20.3333,35.0,55.9667,69.0,96.6667,78.9474,68.2163,74.0625,final
2024-05-21,6131,BT01915,1.0,36.0,28.7,65.0,72.5333,104.0,123.4667,121.6617,90.8724,85.4146,final
