ADM2_PCODE,1,2,3,4,5,6,7,8,9,10,11,12,Cluster
BT01512,1.7333333333333334,2.3333333333333335,3.966666666666667,12.933333333333334,18.966666666666665,63.76923076923077,5.875,30.375,18.083333333333332,20.75,1.4583333333333333,1.875,1
BT01513,2.4000133333333333,3.1111133333333334,16.088886666666667,23.844440000000002,38.31111333333333,123.74359230769231,39.194433333333336,47.72221666666667,23.527775000000002,29.972216666666668,1.6111083333333334,2.1389,0
BT01514,1.7166666666666666,1.8166666666666667,10.333333333333334,16.3,35.38333333333333,83.76923076923077,29.958333333333332,39.6875,18.5625,27.8125,1.6041666666666667,2.1041666666666665,1
BT01515,1.577786666666667,1.5555466666666666,8.599993333333334,10.911113333333333,36.111113333333336,69.79487692307693,28.916658333333334,38.80555833333333,19.30555,24.083325000000002,1.4166583333333334,2.1111333333333335,1
BT01601,1.0473000000000001,1.47096,0.9247266666666667,14.486026666666667,10.391406666666667,41.05458461538462,1.8897916666666665,17.836033333333333,12.782258333333333,13.201625,1.3064583333333333,0.7741916666666667,1
BT01602,1.2333333333333334,0.8666666666666667,4.133333333333334,9.833333333333334,22.566666666666666,55.34615384615385,10.958333333333334,31.208333333333332,18.541666666666668,20.583333333333332,1.0,1.5833333333333333,1
BT01603,1.4,1.3333333333333333,4.5,10.033333333333333,31.466666666666665,59.0,19.5,36.708333333333336,12.958333333333334,21.166666666666668,1.2083333333333333,2.3333333333333335,1
BT01604,1.6,1.8666666666666667,7.8,10.866666666666667,37.53333333333333,70.3076923076923,29.333333333333332,41.833333333333336,14.333333333333334,26.333333333333332,1.3333333333333333,2.8333333333333335,1
BT01605,1.0333333333333334,1.5666666666666667,5.733333333333333,10.2,34.5,58.15384615384615,18.916666666666668,33.708333333333336,16.0,21.25,1.7083333333333333,1.8333333333333333,1
BT01606,0.6333333333333333,1.1,2.7333333333333334,8.933333333333334,22.6,52.23076923076923,10.625,32.791666666666664,15.541666666666666,19.083333333333332,1.0,2.125,1
BT01607,1.2666666666666666,1.8,5.633333333333334,10.4,28.3,59.34615384615385,10.958333333333334,33.583333333333336,20.375,22.458333333333332,1.3333333333333333,1.625,1
BT01608,0.5,0.4583333333333333,0.7666666666666667,9.466666666666667,14.583333333333334,48.81730769230769,1.90625,28.166666666666668,14.385416666666666,16.1875,1.0833333333333333,1.78125,1
BT01701,1.2666666666666666,1.3666666666666667,3.0,7.916666666666667,10.683333333333334,42.75,15.625,40.458333333333336,5.979166666666667,25.791666666666668,0.9791666666666666,2.25,1
BT01702,2.4133333333333336,5.513333333333334,8.42,14.493333333333334,15.440000000000001,74.0,28.46666666666667,49.65833333333333,14.916666666666666,33.641666666666666,1.425,1.7583333333333335,1
BT01703,1.4031866666666666,2.473006666666667,4.4285733333333335,10.7873,10.092066666666666,54.83882307692308,14.023808333333333,38.33730833333333,12.682525,27.87698333333333,1.0475999999999999,1.6269833333333334,1
BT01704,0.7933333333333333,1.9400000000000002,1.3466666666666667,7.573333333333333,3.923333333333333,31.146153846153844,4.704166666666667,28.724999999999998,4.1375,15.5875,1.0666666666666667,1.3708333333333333,1
BT01705,1.0410466666666667,2.0871666666666666,2.7692399999999995,8.502559999999999,6.41538,39.355030769230765,9.358966666666667,37.583333333333336,12.5064,22.33973333333333,0.89745,1.4871833333333333,1
BT01801,2.7333333333333334,6.733333333333333,12.133333333333333,35.06666666666667,49.4,153.92307692307693,104.41666666666667,118.83333333333333,51.5,49.916666666666664,1.6666666666666667,1.8333333333333333,2
BT01802,3.2666666666666666,6.544446666666667,12.911113333333333,36.98889333333333,48.84444666666666,159.44872307692307,99.31944166666666,112.652775,54.94445833333333,50.208333333333336,1.6388833333333332,1.4444416666666668,2
BT01803,4.066666666666666,4.533333333333333,12.866666666666667,30.533333333333335,27.133333333333333,121.0,59.166666666666664,84.08333333333333,38.0,44.666666666666664,1.3333333333333333,1.25,2
BT01804,2.7333333333333334,5.0,13.8,28.4,37.6,136.84615384615384,81.0,97.16666666666667,32.0,47.416666666666664,1.6666666666666667,1.6666666666666667,2
BT01807,2.55,3.3333333333333335,7.95,17.516666666666666,27.033333333333335,84.01923076923077,62.666666666666664,80.54166666666667,22.791666666666668,40.25,1.625,2.0625,0
BT01808,2.96,5.066666666666666,8.346666666666668,20.733333333333334,20.066666666666666,91.35384615384615,43.68333333333334,73.35000000000001,31.083333333333332,40.86666666666667,1.7333333333333334,1.1333333333333333,2
BT01809,3.2,4.966666666666667,12.033333333333333,29.2,41.7,132.42307692307693,89.54166666666667,107.25,38.875,48.583333333333336,1.5833333333333333,1.4583333333333333,2
BT01810,4.2,4.8,13.133333333333333,29.4,32.8,123.76923076923077,68.25,89.5,34.5,46.583333333333336,1.5833333333333333,1.5833333333333333,2
BT01811,2.6666666666666665,4.733333333333333,12.866666666666667,27.0,39.333333333333336,134.30769230769232,85.83333333333333,99.83333333333333,32.916666666666664,47.583333333333336,1.6666666666666667,1.9166666666666667,2
BT01812,2.7,4.366666666666666,12.266666666666667,25.066666666666666,35.166666666666664,122.26923076923077,80.45833333333333,92.79166666666667,28.0,44.791666666666664,1.5833333333333333,2.0416666666666665,0
BT01901,2.4809466666666666,4.807146666666667,5.740480000000001,12.13334,14.47142,61.126376923076926,31.133916666666668,59.92558333333333,22.657750000000004,31.83928333333333,1.3006,1.5089249999999998,1
BT01902,1.2166666666666666,1.25,3.316666666666667,8.3,9.85,38.73076923076923,21.895833333333332,48.625,19.958333333333332,18.625,0.7916666666666666,1.8125,1
BT01903,2.06668,4.297420000000001,6.374353333333333,14.994873333333334,19.72308,70.44378461538462,52.51281666666667,69.29486666666666,21.673075,32.15385,1.025625,2.2563999999999997,1
BT01904,1.1066666666666667,1.2666666666666666,1.72,9.066666666666666,9.453333333333335,36.15384615384615,16.833333333333332,38.86666666666667,11.299999999999999,15.616666666666667,1.0,1.6333333333333335,1
BT01905,1.1,1.3,2.533333333333333,8.333333333333334,9.183333333333334,36.98076923076923,19.833333333333332,43.208333333333336,20.625,19.104166666666668,0.8125,1.5,1
BT01906,1.4666666666666666,1.4666666666666666,5.2,10.333333333333334,17.133333333333333,48.84615384615385,44.166666666666664,61.25,16.333333333333332,23.166666666666668,0.6666666666666666,2.4166666666666665,1
BT01907,1.66666,4.499993333333333,5.066666666666666,11.977773333333333,10.0,50.42306923076923,35.56944166666667,57.7639,22.694433333333336,22.777775000000002,0.5694416666666666,2.0138916666666664,1
BT01908,1.1246266666666667,2.1275466666666665,2.0492733333333333,9.727526666666668,7.707233333333333,30.12039230769231,13.137675,29.855075,16.431158333333332,12.072466666666665,1.083325,0.8115916666666667,1
BT01909,1.2666666666666666,1.44444,4.311113333333334,9.866673333333333,9.955546666666667,41.66667692307692,31.583341666666666,52.33334166666666,19.638891666666666,20.138883333333336,0.5833333333333334,1.8888916666666666,1
BT01910,1.2333333333333334,1.2222266666666666,3.311113333333333,9.03334,14.466646666666666,42.01281538461539,31.486100000000004,49.2361,13.430558333333332,16.680558333333334,1.0138916666666666,1.93055,1
BT01912,1.14444,1.4666666666666666,2.8777866666666663,8.98888,7.544433333333333,39.08972307692308,17.1389,41.666666666666664,19.888891666666666,21.68055,0.7639,1.1805583333333334,1
BT01913,1.3333333333333333,1.7666733333333333,4.8000066666666665,10.711113333333333,15.266680000000001,51.53846153846154,39.29168333333333,61.34720833333333,20.166658333333334,23.291658333333334,0.6805666666666667,2.1805499999999998,1
BT01914,0.8366666666666667,1.825,1.6166666666666667,9.815,5.763333333333334,23.371153846153845,5.229166666666667,18.522916666666664,10.566666666666666,11.785416666666668,1.0895833333333333,0.5270833333333333,1
BT01915,1.4,1.3333333333333333,4.8,9.266666666666667,19.733333333333334,42.07692307692308,43.333333333333336,54.333333333333336,14.916666666666666,19.25,1.0,2.3333333333333335,1
BT02001,2.0,3.4889,12.255566666666668,24.46666,32.99998,112.67948461538461,46.666675,44.69444166666667,25.833333333333332,34.583325,1.458325,1.722225,0
BT02002,2.4666533333333334,4.355566666666666,16.096306666666667,31.47408,50.13333333333333,154.6752153846154,72.87036666666667,63.472225,37.65741666666667,39.39814166666667,1.7037083333333334,1.9351916666666666,0
BT02003,2.8666733333333334,4.911093333333333,15.088899999999999,32.13334666666667,49.26667333333333,144.53846153846155,75.77778333333333,71.94444166666666,37.388891666666666,40.5,1.777775,2.3611083333333336,0
BT02004,2.111126666666667,4.01852,9.585173333333334,18.36296666666667,18.95186,76.84614615384615,25.71296666666667,39.583325,20.763883333333336,29.560175,1.3611000000000002,1.6620416666666664,1
BT02005,2.8095133333333333,5.1618933333333334,17.0,36.78095333333333,55.333333333333336,157.56043846153847,78.535725,66.2738,44.03570833333333,40.89284166666667,1.8095166666666664,1.8571499999999999,0
BT02006,2.9789600000000003,5.6807,16.228066666666667,39.68069333333334,52.056133333333335,160.82186153846155,75.25439166666666,76.293875,49.53070833333334,42.460525,1.8728083333333334,1.8070333333333333,2
BT02007,1.5944466666666666,3.63334,8.838893333333335,17.894473333333334,18.083326666666668,81.86536923076923,22.19445,36.21528333333333,17.347216666666665,29.208333333333332,1.1458333333333333,1.8472166666666665,1
BT02008,2.4944333333333333,3.7611,11.872233333333332,23.8889,28.683333333333334,94.96154615384616,44.930550000000004,54.500008333333334,20.93055,33.229175,1.4444333333333335,2.409708333333333,0
